district,price,GrossSquareMeters,ItemStatus,room,hall
11,690.0,75.0,0,1.0,1.0
11,1470000.0,150.0,0,3.0,1.0
11,759.0,110.0,0,2.0,1.0
11,1230000.0,120.0,0,2.0,1.0
11,829.0,120.0,0,2.0,1.0
11,1195000.0,140.0,0,2.0,2.0
11,580.0,88.0,0,2.0,1.0
11,649.0,90.0,0,2.0,1.0
11,495.0,120.0,0,2.0,1.0
11,750.0,120.0,0,2.0,1.0
11,700.0,155.0,0,2.0,1.0
11,1110000.0,110.0,0,2.0,1.0
11,1165000.0,120.0,0,2.0,1.0
11,485.0,120.0,0,2.0,1.0
11,255.0,70.0,0,1.0,1.0
11,675.0,75.0,0,1.0,1.0
11,2600000.0,260.0,0,4.0,2.0
11,1495000.0,150.0,0,3.0,1.0
11,8500000.0,375.0,1,6.0,2.0
11,1350000.0,165.0,0,3.0,1.0
11,699.0,70.0,0,1.0,1.0
11,1325000.0,155.0,0,3.0,1.0
11,1349500.0,150.0,0,3.0,2.0
11,390.0,110.0,0,2.0,1.0
11,385.0,115.0,0,2.0,1.0
11,490.0,100.0,0,2.0,1.0
11,675.0,95.0,0,2.0,1.0
11,1550000.0,145.0,0,3.0,1.0
11,720.0,110.0,0,2.0,1.0
11,2450000.0,240.0,0,5.0,2.0
11,719.0,100.0,0,2.0,1.0
11,1250000.0,145.0,0,3.0,1.0
11,356.0,110.0,0,2.0,1.0
11,1199000.0,160.0,0,3.0,1.0
11,819.0,90.0,0,1.0,1.0
11,1049000.0,145.0,0,2.0,1.0
11,1050000.0,125.0,0,2.0,1.0
11,779.0,120.0,0,2.0,1.0
11,949.0,70.0,0,1.0,1.0
11,1100000.0,135.0,0,2.0,1.0
11,1900000.0,250.0,0,5.0,1.0
11,1550000.0,147.0,0,2.0,1.0
11,1700000.0,220.0,0,4.0,1.0
11,325.0,100.0,0,2.0,1.0
11,1700000.0,210.0,0,3.0,1.0
11,2250000.0,220.0,0,4.0,2.0
11,2500000.0,300.0,0,4.0,2.0
11,500.0,120.0,0,2.0,1.0
11,720.0,100.0,0,2.0,1.0
11,1780000.0,145.0,0,2.5,1.0
11,1550000.0,135.0,0,3.0,1.0
11,1500000.0,200.0,0,4.0,2.0
11,619.0,100.0,0,1.0,1.0
11,479.999,120.0,0,2.0,1.0
11,385.0,110.0,0,2.0,1.0
11,1100000.0,95.0,0,2.0,1.0
11,2799000.0,300.0,0,6.0,2.0
11,398.0,130.0,0,2.0,1.0
11,710.0,80.0,0,1.0,1.0
11,1500000.0,165.0,0,3.0,1.0
11,830.0,100.0,0,2.0,1.0
11,1100000.0,140.0,0,2.0,1.0
11,620.0,100.0,0,2.0,1.0
11,799.0,110.0,0,2.0,1.0
11,585.0,100.0,0,2.0,1.0
11,550.0,100.0,0,2.0,1.0
11,379.0,100.0,0,2.0,1.0
11,1519000.0,150.0,0,3.0,1.0
11,767.0,105.0,0,2.0,1.0
11,1269000.0,155.0,0,3.0,1.0
11,850.0,95.0,1,2.0,1.0
11,1700000.0,150.0,0,3.0,1.0
11,1550000.0,165.0,1,3.0,1.0
11,649.0,100.0,1,2.0,1.0
11,619.0,100.0,0,2.0,1.0
11,679.0,100.0,0,2.0,1.0
11,1399000.0,150.0,0,3.0,1.0
11,610.0,95.0,0,2.0,1.0
11,299.0,100.0,0,2.0,1.0
11,389.999,115.0,0,2.0,1.0
11,729.999,115.0,0,2.0,1.0
11,495.0,100.0,0,2.0,1.0
11,380.0,115.0,0,2.0,1.0
11,399.999,110.0,0,2.0,1.0
11,499.5,110.0,0,2.0,1.0
11,1300000.0,140.0,0,3.0,1.0
11,1650000.0,180.0,0,2.0,2.0
11,1350000.0,140.0,0,3.0,1.0
11,550.0,105.0,0,2.0,1.0
11,1450000.0,135.0,0,2.0,1.0
11,335.0,90.0,0,1.0,1.0
11,439.0,105.0,0,2.0,1.0
11,285.0,100.0,0,2.0,1.0
11,1189000.0,140.0,0,3.0,1.0
11,1250000.0,135.0,0,2.0,1.0
11,1260000.0,135.0,0,2.0,1.0
11,1650000.0,160.0,0,3.0,1.0
11,619.0,115.0,0,2.0,1.0
11,549.0,125.0,0,2.0,1.0
11,1225000.0,135.0,0,3.0,1.0
11,1300000.0,130.0,1,3.0,1.0
11,8250000.0,500.0,0,7.0,3.0
11,1060000.0,100.0,1,2.0,1.0
11,569.0,120.0,0,2.0,1.0
11,369.999,115.0,0,2.0,1.0
11,1349000.0,150.0,0,3.0,2.0
11,580.0,100.0,0,2.0,1.0
11,1050000.0,110.0,0,2.0,1.0
11,1589000.0,150.0,0,3.0,1.0
11,1700000.0,185.0,0,4.0,1.0
11,3750000.0,340.0,0,6.0,1.0
11,1800000.0,160.0,0,3.0,1.0
11,829.0,85.0,0,2.0,1.0
11,450.0,110.0,0,2.0,1.0
11,1400000.0,140.0,0,3.0,1.0
11,500.0,100.0,0,1.0,1.0
11,3000000.0,320.0,0,5.0,2.0
11,264.0,100.0,0,2.0,1.0
11,369.0,95.0,0,2.0,1.0
11,1350000.0,116.0,0,2.0,1.0
11,1000000.0,120.0,1,2.0,1.0
11,549.999,105.0,0,2.0,1.0
11,345.0,100.0,0,2.0,1.0
11,575.0,135.0,0,2.0,1.0
11,375.0,115.0,0,2.0,1.0
11,99.999,110.0,0,2.0,1.0
11,299.999,125.0,0,2.0,1.0
11,90.0,120.0,0,2.0,1.0
11,495.0,95.0,0,2.0,1.0
11,744.0,120.0,0,2.0,1.0
11,1060000.0,100.0,0,2.0,1.0
11,1480000.0,195.0,0,3.0,1.0
11,779.0,95.0,0,2.0,1.0
11,1249000.0,135.0,0,2.0,1.0
11,795.0,120.0,0,2.0,1.0
11,428.0,80.0,0,1.0,1.0
11,860.0,90.0,0,2.0,1.0
11,989.0,100.0,0,2.0,1.0
11,1800000.0,200.0,0,3.0,2.0
11,1450000.0,200.0,0,4.0,2.0
11,3000000.0,250.0,0,4.0,1.0
11,789.0,100.0,0,2.0,1.0
11,879.0,110.0,0,2.0,1.0
11,679.0,90.0,0,1.0,1.0
11,343.5,85.0,0,2.0,1.0
11,950.0,88.0,0,2.0,1.0
11,2099000.0,225.0,0,4.0,2.0
11,675.0,105.0,0,2.0,1.0
11,625.0,100.0,0,2.0,1.0
11,750.0,110.0,0,2.0,1.0
11,1239900.0,130.0,0,3.0,1.0
11,785.0,100.0,0,2.0,1.0
11,1100000.0,100.0,0,2.0,1.0
11,785.0,90.0,0,2.0,1.0
11,729.0,95.0,0,2.0,1.0
11,1875000.0,165.0,0,3.0,1.0
11,850.0,100.0,0,2.0,1.0
11,1295000.0,150.0,0,3.0,1.0
11,1119000.0,135.0,0,2.0,1.0
11,1799000.0,235.0,0,4.0,2.0
11,939.0,110.0,0,2.0,1.0
11,960.0,120.0,0,2.0,1.0
11,1050000.0,105.0,0,2.0,1.0
11,8500000.0,375.0,0,6.0,2.0
11,1062500.0,100.0,0,2.0,1.0
11,500.0,95.0,0,1.0,1.0
11,479.0,100.0,0,2.0,1.0
11,500.0,105.0,0,2.0,1.0
11,1550000.0,135.0,0,2.0,1.0
11,599.999,95.0,0,2.0,1.0
11,1650000.0,210.0,0,4.0,1.0
11,1020000.0,95.0,0,2.0,1.0
11,379.0,110.0,0,2.0,1.0
11,290.0,100.0,0,2.0,1.0
11,479.0,105.0,0,2.0,1.0
11,2950000.0,280.0,0,5.0,2.0
11,1250000.0,180.0,0,3.0,1.0
11,1100000.0,110.0,0,2.0,1.0
11,779.0,100.0,0,2.0,1.0
11,1489000.0,200.0,0,4.0,1.0
11,500.0,75.0,0,1.0,1.0
11,1700000.0,155.0,0,2.0,1.0
11,1020000.0,150.0,0,3.0,1.0
11,950.0,95.0,0,2.0,1.0
11,1250000.0,120.0,0,3.0,1.0
11,859.0,100.0,0,2.0,1.0
11,1750000.0,160.0,0,3.0,1.0
11,705.0,120.0,0,2.0,1.0
11,70.0,110.0,0,2.0,1.0
11,569.999,135.0,0,2.0,1.0
11,569.999,140.0,0,2.0,1.0
11,1900000.0,240.0,0,4.0,2.0
11,930.0,110.0,0,2.0,1.0
11,1500000.0,140.0,0,3.0,1.0
11,949.5,100.0,0,2.0,1.0
11,1250000.0,135.0,0,3.0,1.0
11,1750000.0,155.0,0,3.0,1.0
11,1350000.0,155.0,0,3.0,1.0
11,5250000.0,380.0,0,6.0,2.0
11,2500000.0,250.0,0,5.0,2.0
11,3500000.0,250.0,0,6.0,2.0
11,489.0,110.0,0,2.0,1.0
11,265.0,100.0,0,2.0,1.0
11,1050000.0,145.0,0,3.0,1.0
11,289.0,105.0,0,2.0,1.0
11,287.0,105.0,0,2.0,1.0
11,297.0,105.0,0,2.0,1.0
11,279.0,105.0,0,2.0,1.0
11,945.0,110.0,0,2.0,1.0
11,1147500.0,110.0,0,3.0,1.0
11,339.0,100.0,0,2.0,1.0
11,294.0,110.0,0,2.0,1.0
11,849.0,120.0,0,2.0,1.0
11,530.0,110.0,0,2.0,1.0
11,297.0,115.0,0,2.0,1.0
11,1050000.0,120.0,0,3.0,1.0
11,1350000.0,220.0,0,3.0,2.0
11,919.0,115.0,0,2.0,1.0
11,2059000.0,260.0,0,4.0,2.0
11,919.0,105.0,0,2.0,1.0
11,689.0,95.0,0,2.0,1.0
11,1139000.0,125.0,0,2.0,1.0
11,1250000.0,150.0,0,3.0,1.0
11,1850000.0,185.0,0,3.0,1.0
11,1650000.0,185.0,0,3.0,1.0
11,1750000.0,165.0,0,3.0,1.0
11,499.999,120.0,0,2.0,1.0
11,1250000.0,140.0,0,3.0,1.0
11,955.0,115.0,0,2.0,1.0
11,900.0,95.0,0,2.0,1.0
11,1000000.0,110.0,0,2.0,1.0
11,895.0,115.0,0,2.0,1.0
11,1490000.0,150.0,0,3.0,1.0
11,1229000.0,150.0,0,3.0,1.0
11,1150000.0,110.0,0,2.0,1.0
11,1310000.0,150.0,0,3.0,1.0
11,1299000.0,150.0,0,3.0,1.0
11,1360000.0,150.0,0,3.0,1.0
12,640.0,75.0,0,1.0,1.0
12,1215000.0,120.0,0,3.0,1.0
12,6500000.0,435.0,0,8.0,1.0
12,1900000.0,170.0,0,5.0,1.0
12,1120000.0,95.0,0,2.0,1.0
12,350.0,100.0,0,1.0,1.0
12,2100000.0,109.0,0,2.0,1.0
12,1580000.0,200.0,0,5.0,1.0
12,1400000.0,125.0,0,3.0,1.0
12,2750000.0,230.0,0,6.0,1.0
12,1605000.0,120.0,1,2.0,1.0
12,700.0,75.0,0,1.0,1.0
12,3100000.0,85.0,0,2.5,1.0
12,2050000.0,155.0,0,3.0,1.0
12,1150000.0,150.0,0,2.0,1.0
12,900.0,55.0,0,1.0,1.0
12,1375000.0,160.0,0,2.0,2.0
12,10500000.0,320.0,1,6.0,1.0
12,650.0,60.0,0,1.0,1.0
12,1445000.0,100.0,1,2.0,1.0
12,600.0,60.0,0,1.0,1.0
12,165.0,45.0,0,1.0,1.0
12,1300000.0,125.0,0,3.0,1.0
12,2250000.0,210.0,0,4.0,2.0
12,1400000.0,75.0,0,2.0,1.0
12,550.0,80.0,0,1.0,1.0
12,2100000.0,180.0,0,4.0,2.0
12,1150000.0,113.0,0,2.0,1.0
12,1240000.0,85.0,1,2.0,1.0
12,1450000.0,115.0,0,2.0,1.0
12,1800000.0,90.0,1,2.0,1.0
12,1650000.0,140.0,0,3.0,1.0
12,1200000.0,140.0,0,3.0,1.0
12,3500000.0,180.0,0,3.0,1.0
12,750.0,60.0,0,1.0,1.0
12,1150000.0,90.0,0,2.0,1.0
12,1100000.0,75.0,0,1.5,1.0
12,1950000.0,240.0,0,4.0,2.0
12,300.0,80.0,0,1.0,1.0
12,2000000.0,100.0,0,2.0,1.0
12,1265000.0,115.0,0,3.0,1.0
12,1150000.0,140.0,0,4.0,2.0
12,1497777.0,110.0,0,3.0,1.0
12,13500000.0,356.0,0,8.0,1.0
12,2750000.0,440.0,0,8.0,1.0
12,1665000.0,115.0,0,2.0,1.0
12,1350000.0,110.0,0,2.0,1.0
12,230.0,75.0,0,1.0,1.0
12,1750000.0,95.0,0,2.0,1.0
12,1225000.0,130.0,0,3.0,1.0
12,5000000.0,135.0,0,6.0,1.0
12,600.0,70.0,0,1.0,1.0
12,2400000.0,120.0,0,3.0,1.0
12,270.0,85.0,0,1.0,1.0
12,4200000.0,270.0,1,5.0,2.0
12,2250000.0,110.0,0,2.0,1.0
12,1400000.0,145.0,1,3.0,1.0
12,250.0,70.0,0,1.0,1.0
12,9500000.0,350.0,1,6.0,1.0
12,1250000.0,120.0,0,3.0,1.0
12,2500000.0,132.0,0,3.0,1.0
12,2800000.0,240.0,0,6.0,1.0
12,1600000.0,130.0,0,3.0,1.0
13,950.0,95.0,0,2.0,1.0
13,780.0,110.0,0,2.0,1.0
13,1750000.0,175.0,0,3.0,2.0
13,389.0,75.0,1,1.0,1.0
13,2000000.0,140.0,0,2.0,1.0
13,1325000.0,143.0,0,3.0,1.0
13,2150000.0,210.0,0,3.0,2.0
13,890.0,110.0,0,2.0,1.0
13,1500000.0,155.0,0,3.0,1.0
13,1675000.0,162.0,0,3.0,1.0
13,2500000.0,210.0,1,4.0,1.0
13,2600000.0,175.0,0,3.0,1.0
13,1100000.0,115.0,0,2.0,1.0
13,1400000.0,200.0,0,3.0,1.0
13,1200000.0,145.0,0,3.0,1.0
13,515.0,85.0,1,1.0,1.0
13,1850000.0,250.0,0,5.0,2.0
13,1180000.0,100.0,0,2.0,1.0
13,1100000.0,115.0,1,2.0,1.0
13,2400000.0,240.0,0,4.0,2.0
13,515.0,100.0,1,1.0,1.0
13,910.0,110.0,0,2.0,1.0
13,4150000.0,295.0,0,5.0,3.0
13,1850000.0,155.0,0,3.0,1.0
13,1625000.0,140.0,0,3.0,1.0
13,2250000.0,240.0,0,4.0,1.0
13,1690000.0,160.0,0,3.0,1.0
13,1700000.0,140.0,0,3.0,1.0
13,825.0,90.0,0,2.0,1.0
13,350.0,65.0,0,2.0,1.0
13,1050000.0,100.0,0,2.0,1.0
13,3250000.0,280.0,0,4.0,2.0
13,990.0,70.0,0,1.0,1.0
13,1175000.0,120.0,0,2.0,1.0
13,880.0,90.0,0,2.0,1.0
13,1100000.0,135.0,0,3.0,1.0
13,1500000.0,170.0,0,3.0,1.0
13,2200000.0,180.0,0,4.0,1.0
13,1300000.0,140.0,0,3.0,1.0
13,2100000.0,175.0,0,4.0,1.0
13,1600000.0,135.0,0,2.0,1.0
13,2350000.0,175.0,0,4.0,1.0
13,1800000.0,141.0,0,3.0,1.0
13,1275000.0,126.0,0,2.0,1.0
13,575.0,50.0,0,1.0,1.0
13,1500000.0,145.0,0,3.0,1.0
13,1630000.0,110.0,0,2.0,1.0
13,1730000.0,170.0,0,3.0,1.0
13,1350000.0,135.0,0,3.0,1.0
13,1300000.0,110.0,0,2.0,1.0
13,1650000.0,110.0,0,2.0,1.0
13,675.0,100.0,0,2.0,1.0
13,1000000.0,185.0,1,3.0,1.0
13,1515000.0,187.0,0,3.0,1.0
13,4500000.0,330.0,0,5.0,2.0
13,590.0,95.0,0,2.0,1.0
13,1030000.0,100.0,0,2.0,1.0
13,1180000.0,102.0,0,2.0,1.0
13,1325000.0,140.0,0,3.0,1.0
13,465.0,95.0,0,2.0,1.0
13,1450000.0,145.0,0,3.0,1.0
13,1300000.0,95.0,0,2.0,1.0
13,1199000.0,95.0,0,2.0,1.0
13,700.0,90.0,0,2.0,1.0
13,670.0,105.0,0,2.0,1.0
13,1400000.0,120.0,0,2.0,1.0
13,950.0,90.0,0,2.0,1.0
13,1870000.0,150.0,0,3.0,1.0
13,825.0,98.0,0,2.0,1.0
13,1500000.0,140.0,0,3.0,1.0
13,1450000.0,125.0,0,2.0,1.0
13,1430000.0,150.0,0,2.0,2.0
13,1600000.0,175.0,0,3.0,2.0
13,420.0,100.0,0,2.0,1.0
13,2200000.0,250.0,0,3.0,2.0
13,470.0,100.0,0,2.0,1.0
13,2350000.0,200.0,0,3.0,1.0
13,2500000.0,220.0,0,3.0,2.0
13,560.0,60.0,0,1.0,1.0
13,1380000.0,140.0,0,3.0,1.0
13,2500000.0,200.0,0,3.0,1.0
13,2000000.0,160.0,0,3.0,1.0
13,2650000.0,200.0,0,4.0,1.0
13,900.0,125.0,0,2.0,1.0
13,1900000.0,140.0,0,3.0,1.0
13,1200000.0,120.0,0,2.0,1.0
13,1875000.0,150.0,0,3.0,1.0
13,2400000.0,180.0,0,4.0,1.0
13,835.0,75.0,0,1.0,1.0
13,1650000.0,125.0,0,2.0,1.0
13,850.0,95.0,0,2.0,1.0
13,1350000.0,145.0,0,3.0,1.0
13,2450000.0,195.0,0,3.0,1.0
13,2500000.0,210.0,0,3.0,2.0
13,675.0,80.0,0,2.0,1.0
13,1350000.0,126.0,0,3.0,1.0
13,1800000.0,200.0,0,4.0,1.0
13,725.0,80.0,0,2.0,1.0
13,899.0,98.0,0,1.0,1.0
13,850.0,100.0,0,2.0,1.0
13,3250000.0,350.0,0,6.0,2.0
13,2350000.0,230.0,0,4.0,1.0
13,750.0,85.0,0,2.0,1.0
13,1100000.0,170.0,0,3.0,1.0
13,1300000.0,145.0,0,3.0,1.0
13,1550000.0,135.0,0,3.0,1.0
13,985.0,110.0,0,2.0,1.0
13,725.0,105.0,0,2.0,1.0
13,600.0,60.0,0,1.0,1.0
13,11000000.0,416.0,0,8.0,1.0
13,2500000.0,173.0,0,3.0,1.0
13,3150000.0,325.0,0,7.0,2.0
13,2000000.0,215.0,0,4.0,1.0
13,1480000.0,120.0,0,3.0,2.0
13,10300000.0,250.0,0,7.0,3.0
13,470.0,105.0,0,2.0,1.0
13,425.0,90.0,0,2.0,1.0
13,1500000.0,148.0,0,3.0,2.0
13,1890000.0,175.0,0,3.0,2.0
13,425.0,90.0,1,2.0,1.0
13,1420000.0,120.0,0,2.0,1.0
13,450.0,65.0,0,1.0,1.0
13,2850000.0,189.0,0,6.0,3.0
13,920.0,100.0,0,2.0,1.0
13,980.0,85.0,0,2.0,1.0
13,1250000.0,125.0,0,3.0,1.0
13,760.0,85.0,0,2.0,1.0
13,3000000.0,270.0,0,5.0,2.0
13,1300000.0,110.0,0,3.0,1.0
13,1270000.0,110.0,0,2.0,1.0
13,840.0,98.0,0,2.0,1.0
13,2500000.0,225.0,0,3.0,2.0
13,1050000.0,140.0,0,3.0,1.0
13,1400000.0,105.0,0,2.0,1.0
13,2000000.0,155.0,0,3.0,1.0
13,11299000.0,470.0,0,6.0,3.0
13,490.0,90.0,0,2.0,1.0
13,929.0,100.0,0,2.0,1.0
13,1449000.0,110.0,0,2.0,1.0
13,1150000.0,155.0,0,3.0,1.0
13,575.0,90.0,0,2.0,1.0
13,2650000.0,320.0,0,5.0,2.0
13,490.0,125.0,0,2.0,1.0
13,580.0,100.0,0,2.0,1.0
13,1350000.0,155.0,0,2.0,1.0
13,810.0,110.0,0,2.0,1.0
13,1250000.0,120.0,0,2.0,1.0
13,465.0,80.0,0,2.0,1.0
13,2600000.0,170.0,0,3.0,1.0
13,750.0,100.0,0,2.0,1.0
13,740.0,85.0,0,2.0,1.0
13,2200000.0,200.0,0,3.0,2.0
13,550.0,98.0,1,2.0,1.0
13,2950000.0,310.0,0,4.0,2.0
13,3100000.0,310.0,0,4.0,2.0
13,1600000.0,165.0,0,4.0,1.0
13,2200000.0,210.0,0,3.0,2.0
13,1650000.0,115.0,0,2.0,1.0
13,1740000.0,130.0,0,2.0,1.0
13,2550000.0,180.0,1,3.0,1.0
13,1100000.0,145.0,0,3.0,1.0
13,1200000.0,280.0,0,4.5,1.0
13,1100000.0,130.0,0,3.0,1.0
13,2000000.0,140.0,0,3.0,1.0
13,2300000.0,210.0,0,5.0,1.0
13,1800000.0,145.0,0,3.0,1.0
13,1850000.0,200.0,1,3.0,2.0
13,2350000.0,256.0,0,5.0,1.0
13,485.0,120.0,0,2.0,1.0
13,410.0,80.0,0,2.0,1.0
13,2100000.0,150.0,0,3.0,1.0
13,1480000.0,155.0,0,3.0,1.0
13,1400000.0,110.0,0,2.0,1.0
13,1050000.0,150.0,0,3.0,1.0
13,850.0,96.0,0,2.0,1.0
13,1300000.0,120.0,0,2.0,1.0
13,1600000.0,140.0,0,3.0,1.0
13,510.0,105.0,0,2.0,1.0
13,770.0,90.0,0,1.0,1.0
13,2250000.0,214.0,0,4.0,1.0
13,1150000.0,102.0,0,2.0,1.0
13,455.0,90.0,0,2.0,1.0
13,1050000.0,130.0,0,3.0,1.0
13,1480000.0,150.0,0,3.0,1.0
13,1100000.0,130.0,0,2.0,1.0
13,1250000.0,95.0,0,2.0,1.0
13,500.0,80.0,1,2.0,1.0
13,650.0,90.0,0,2.0,1.0
13,1750000.0,230.0,0,4.0,1.0
13,1300000.0,170.0,0,3.0,1.0
13,1500000.0,120.0,0,2.0,1.0
13,1100000.0,90.0,0,2.0,1.0
13,800.0,120.0,0,2.0,1.0
13,820.0,90.0,0,2.0,1.0
13,1050000.0,125.0,0,3.0,1.0
13,999.0,100.0,0,2.0,1.0
13,1650000.0,141.0,0,3.0,1.0
13,1350000.0,100.0,0,2.0,1.0
13,1500000.0,100.0,0,2.0,1.0
13,1600000.0,180.0,0,3.0,1.0
13,600.0,90.0,0,1.0,1.0
13,2200000.0,190.0,0,4.0,1.0
13,1200000.0,102.0,0,2.0,1.0
13,2300000.0,214.0,0,4.0,1.0
13,550.0,65.0,1,1.0,1.0
13,3500000.0,280.0,0,5.0,2.0
13,1350000.0,190.0,0,3.0,1.0
13,2299000.0,185.0,0,3.0,1.0
13,975.0,135.0,0,2.0,1.0
13,1300000.0,165.0,0,3.0,1.0
13,1850000.0,155.0,0,2.0,1.0
13,1650000.0,200.0,0,4.0,1.0
13,1650000.0,120.0,0,2.0,1.0
13,1850000.0,180.0,0,4.0,1.0
13,1775000.0,200.0,0,3.0,1.0
13,1975000.0,195.0,0,3.0,1.0
13,849.0,110.0,0,2.0,1.0
13,3500000.0,280.0,0,5.0,1.0
13,1550000.0,140.0,0,3.0,1.0
13,3000000.0,240.0,0,5.0,1.0
13,450.0,100.0,0,2.0,1.0
13,1750000.0,137.0,0,3.0,1.0
13,1490000.0,130.0,0,2.0,1.0
13,3000000.0,250.0,0,5.0,1.0
13,1760000.0,200.0,0,3.0,1.0
13,2630000.0,280.0,0,4.0,2.0
13,1400000.0,140.0,0,3.0,1.0
13,2300000.0,160.0,0,3.0,1.0
13,500.0,65.0,0,2.0,1.0
13,1050000.0,95.0,0,2.0,1.0
13,1850000.0,190.0,0,3.0,1.0
13,2000000.0,210.0,0,3.0,2.0
13,2500000.0,270.0,0,5.0,2.0
13,1350000.0,105.0,0,2.0,1.0
13,1430000.0,100.0,0,2.0,1.0
13,1625000.0,150.0,0,3.0,1.0
13,930.0,100.0,0,2.0,1.0
13,930.0,90.0,0,2.0,1.0
13,2000000.0,265.0,0,5.0,2.0
13,2500000.0,180.0,0,3.0,1.0
13,1600000.0,120.0,0,2.0,1.0
13,1500000.0,164.0,0,3.0,1.0
13,1550000.0,178.0,0,3.0,1.0
13,510.0,80.0,0,2.0,1.0
13,3400000.0,360.0,0,6.0,2.0
13,1260000.0,185.0,1,3.0,1.0
13,975.0,120.0,0,2.0,1.0
13,3000000.0,320.0,0,7.0,2.0
13,2220000.0,200.0,0,3.0,2.0
13,4750000.0,405.0,0,7.0,2.0
13,3650000.0,360.0,0,8.0,1.0
13,1290000.0,141.0,0,3.0,1.0
13,2750000.0,320.0,0,8.0,1.0
13,3850000.0,360.0,0,7.0,3.0
13,1500000.0,135.0,0,3.0,1.0
13,1650000.0,115.0,0,3.0,1.0
13,1150000.0,130.0,0,3.0,1.0
13,900.0,100.0,0,2.0,1.0
13,2000000.0,220.0,0,5.0,2.0
13,2150000.0,200.0,0,4.0,1.0
13,2250000.0,160.0,0,3.0,1.0
13,1370000.0,100.0,0,2.0,1.0
13,1500000.0,140.0,0,2.0,1.0
13,1225000.0,120.0,0,3.0,1.0
13,930.0,120.0,0,2.0,1.0
13,1050000.0,135.0,0,2.0,1.0
13,1500000.0,110.0,0,2.0,1.0
13,500.0,50.0,1,0.0,1.0
13,2300000.0,250.0,0,4.0,2.0
13,1250000.0,140.0,0,2.0,1.0
13,765.0,85.0,0,2.0,1.0
13,1400000.0,100.0,0,2.0,1.0
13,2250000.0,185.0,0,3.0,1.0
13,2400000.0,180.0,1,3.0,1.0
13,1750000.0,160.0,0,4.0,1.0
13,600.0,100.0,0,2.0,1.0
13,3150000.0,270.0,0,4.0,2.0
13,1650000.0,130.0,0,3.0,1.0
13,1350000.0,98.0,0,2.0,1.0
13,900.0,90.0,0,2.0,1.0
13,875.0,85.0,0,2.0,1.0
13,1200000.0,95.0,0,2.0,1.0
13,2000000.0,250.0,0,5.0,2.0
13,1790000.0,160.0,0,3.0,1.0
13,1700000.0,145.0,0,3.0,1.0
13,1250000.0,140.0,0,3.0,1.0
13,1500000.0,170.0,0,4.0,1.0
13,1500000.0,160.0,0,3.0,1.0
13,2000000.0,165.0,0,3.0,1.0
13,2100000.0,165.0,0,3.0,1.0
13,1600000.0,195.0,0,3.0,1.0
13,1350000.0,137.0,0,3.0,1.0
13,2000000.0,200.0,0,4.0,1.0
13,2200000.0,200.0,0,4.0,1.0
13,1000000.0,95.0,0,2.0,1.0
13,2000000.0,150.0,0,3.0,1.0
13,1350000.0,140.0,0,3.0,1.0
13,2500000.0,200.0,0,4.0,1.0
13,3200000.0,260.0,0,4.0,2.0
13,2100000.0,140.0,0,3.0,1.0
13,1350000.0,110.0,0,2.0,1.0
13,7500000.0,450.0,0,7.0,2.0
13,1950000.0,155.0,0,3.0,1.0
13,3400000.0,300.0,1,4.0,2.0
13,755.0,85.0,1,2.0,1.0
13,2000000.0,135.0,1,3.0,1.0
13,3400000.0,365.0,0,6.0,2.0
13,6500000.0,520.0,0,7.0,3.0
13,4500000.0,300.0,0,6.0,2.0
14,3300000.0,150.0,0,3.0,1.0
14,1275000.0,150.0,0,4.0,1.0
14,640.0,105.0,0,2.0,1.0
14,650.0,105.0,0,2.0,1.0
14,850.0,110.0,0,2.0,1.0
14,600.0,95.0,0,2.0,1.0
14,1450000.0,150.0,0,3.0,1.0
14,385.0,75.0,0,2.0,1.0
14,1000000.0,135.0,0,2.0,1.0
14,775.0,105.0,0,2.0,1.0
14,685.0,155.0,1,2.0,1.0
14,708.0,90.0,0,2.0,1.0
14,725.0,95.0,0,2.0,1.0
14,1650000.0,130.0,1,3.0,1.0
14,1200000.0,145.0,0,3.0,1.0
14,1750000.0,230.0,1,4.0,2.0
14,1100000.0,145.0,0,4.0,1.0
14,1350000.0,130.0,1,2.0,1.0
14,2200000.0,340.0,0,6.0,1.0
14,2350000.0,400.0,1,8.0,1.0
14,1330000.0,150.0,0,3.0,1.0
14,4250000.0,250.0,0,3.0,2.0
14,4000000.0,300.0,1,4.0,2.0
14,2400000.0,180.0,0,4.0,1.0
15,689.0,88.0,0,2.0,1.0
15,667.5,75.0,0,2.0,1.0
15,885.0,80.0,0,2.0,1.0
15,780.0,75.0,0,2.0,1.0
15,859.999,90.0,0,2.0,1.0
15,568.5,105.0,0,2.0,1.0
15,750.0,80.0,0,2.0,1.0
15,1370000.0,140.0,0,4.0,1.0
15,1145000.0,120.0,0,2.0,1.0
15,1274000.0,110.0,0,2.0,1.0
15,1120000.0,115.0,0,3.0,1.0
15,740.0,95.0,0,2.0,1.0
15,570.0,110.0,0,2.0,1.0
15,700.0,110.0,0,2.0,1.0
15,1100000.0,120.0,0,3.0,1.0
15,930.0,88.0,0,2.0,1.0
15,670.0,75.0,0,2.0,1.0
15,2430000.0,110.0,0,1.5,1.0
15,790.0,90.0,0,2.0,1.0
15,548.0,105.0,0,2.0,1.0
15,975.0,95.0,0,2.0,1.0
15,719.0,95.0,0,2.0,1.0
15,950.0,95.0,0,2.0,1.0
